# Measured transfer FRF for the exponentially tapered beam - accelerance in m/(s^2 N)
# frequency(Hz) real(accelerance) imag(accelerance)
8.59375e+01,4.92315e+00,-3.40849e-01
8.67188e+01,5.35504e+00,-3.44485e-01
8.75000e+01,5.68620e+00,-5.68113e-01
8.82812e+01,5.98410e+00,-7.78122e-01
8.90625e+01,6.36145e+00,-1.12086e+00
8.98438e+01,6.50074e+00,-1.22339e+00
9.06250e+01,6.65394e+00,-1.23696e+00
9.14062e+01,7.17341e+00,-1.20032e+00
9.21875e+01,8.33137e+00,-1.17736e+00
9.29688e+01,9.39342e+00,-1.52463e+00
9.37500e+01,1.09539e+01,-2.01774e+00
9.45312e+01,1.25854e+01,-3.05538e+00
9.53125e+01,1.47721e+01,-4.90456e+00
9.60938e+01,1.68607e+01,-8.47115e+00
9.68750e+01,1.80885e+01,-1.30206e+01
9.76562e+01,1.57685e+01,-1.83670e+01
9.84375e+01,1.36318e+01,-2.36619e+01
9.92188e+01,9.31135e+00,-2.81039e+01
1.00000e+02,1.34518e+00,-3.17454e+01
1.00781e+02,-8.55506e+00,-2.95519e+01
1.01562e+02,-1.48463e+01,-2.28491e+01
1.02344e+02,-1.18199e+01,-1.70418e+01
1.03125e+02,-1.43153e+01,-2.22135e+01
1.03906e+02,-2.26236e+01,-1.28733e+01
1.04688e+02,-1.89242e+01,-4.76970e+00
1.05469e+02,-1.50020e+01,-2.52614e+00
1.06250e+02,-1.23268e+01,-1.82276e+00
1.07031e+02,-1.08400e+01,-1.04054e+00
1.07812e+02,-9.58304e+00,-8.31274e-01
1.08594e+02,-8.73888e+00,-8.37197e-01
1.09375e+02,-7.99880e+00,-8.22596e-01
1.10156e+02,-7.35768e+00,-5.64947e-01
1.10938e+02,-6.84467e+00,-5.95460e-01
1.11719e+02,-6.40585e+00,-4.66192e-01
1.12500e+02,-6.05925e+00,-3.71972e-01
1.13281e+02,-5.73518e+00,-2.64682e-01
1.14062e+02,-5.48301e+00,-2.12733e-01
1.14844e+02,-5.13634e+00,-2.97995e-01
1.15625e+02,-4.83093e+00,-2.54753e-01
1.16406e+02,-4.60364e+00,-3.03964e-01
1.17188e+02,-4.45631e+00,-2.56006e-01
1.17969e+02,-4.23979e+00,-3.08784e-01
1.18750e+02,-4.25818e+00,-3.44261e-01
1.19531e+02,-4.02846e+00,-3.74139e-01
1.20312e+02,-4.09648e+00,-3.91848e-01
1.21094e+02,-4.03819e+00,-4.06634e-01
1.21875e+02,-4.00766e+00,-4.30549e-01
1.22656e+02,-3.88242e+00,-3.59942e-01
1.23438e+02,-3.86090e+00,-3.90378e-01
1.24219e+02,-3.82518e+00,-2.31217e-01
1.25000e+02,-3.76978e+00,-1.90374e-01
1.25781e+02,-3.63572e+00,-1.40701e-01
1.26562e+02,-3.59776e+00,-1.36498e-01
1.27344e+02,-3.49087e+00,-1.40147e-01
1.28125e+02,-3.45264e+00,-1.70891e-01
1.28906e+02,-3.35902e+00,-2.06876e-01
1.29688e+02,-3.38292e+00,-1.78268e-01
1.30469e+02,-3.36592e+00,-1.82412e-01
1.31250e+02,-3.38541e+00,-1.05627e-01
1.32031e+02,-3.31587e+00,-9.65603e-02
1.32812e+02,-3.28904e+00,-6.67178e-02
1.33594e+02,-3.25395e+00,-7.95801e-02
1.34375e+02,-3.21176e+00,-8.65963e-02
1.35156e+02,-3.17639e+00,-7.28740e-02
1.35938e+02,-3.19846e+00,-6.49124e-02
1.36719e+02,-3.17613e+00,-8.35456e-02
1.37500e+02,-3.16919e+00,-4.80199e-03
1.38281e+02,-3.16667e+00,-2.43904e-02
1.39062e+02,-3.09046e+00,-7.54484e-02
1.39844e+02,-3.12923e+00,-7.13888e-02
1.40625e+02,-3.13505e+00,-3.51985e-02
1.41406e+02,-3.15822e+00,-1.10250e-01
1.42188e+02,-3.19673e+00,-7.29292e-02
1.42969e+02,-3.19203e+00,-7.36306e-02
1.43750e+02,-3.19070e+00,-5.70447e-02
1.44531e+02,-3.21706e+00,-9.26950e-02
1.45312e+02,-3.20290e+00,-1.36355e-01
1.46094e+02,-3.21333e+00,-3.05266e-02
1.46875e+02,-3.26523e+00,-5.29532e-02
1.47656e+02,-3.30518e+00,-2.65352e-02
1.48438e+02,-3.33856e+00,-6.13106e-02
1.49219e+02,-3.36595e+00,-7.72923e-02
1.50000e+02,-3.45735e+00,-9.86520e-02
1.50781e+02,-3.41223e+00,2.35113e-02
1.51562e+02,-3.56752e+00,2.33293e-02
1.52344e+02,-3.59823e+00,3.43030e-02
1.53125e+02,-3.64073e+00,-3.14642e-02
1.53906e+02,-3.60130e+00,2.02031e-02
1.54688e+02,-3.74760e+00,4.70507e-02
1.55469e+02,-3.78268e+00,6.68443e-02
1.56250e+02,-3.79413e+00,8.21319e-02
1.57031e+02,-3.92790e+00,2.21560e-01
1.57812e+02,-3.90166e+00,2.81158e-01
1.58594e+02,-3.95288e+00,2.85765e-01
1.59375e+02,-3.91820e+00,2.42346e-01
1.60156e+02,-4.09348e+00,3.24035e-01
1.60938e+02,-4.20743e+00,2.97399e-01
1.61719e+02,-4.26138e+00,3.11559e-01
1.62500e+02,-4.33046e+00,3.39693e-01
1.63281e+02,-4.35817e+00,2.72588e-01
1.64062e+02,-4.59057e+00,4.38699e-01
1.64844e+02,-4.70361e+00,4.94275e-01
1.65625e+02,-4.77094e+00,5.38725e-01
1.66406e+02,-4.88050e+00,5.34573e-01
1.67188e+02,-5.08717e+00,7.96804e-01
1.67969e+02,-5.15937e+00,9.11540e-01
1.68750e+02,-4.99346e+00,9.38485e-01
1.69531e+02,-5.03411e+00,1.23279e+00
1.70312e+02,-4.94392e+00,1.03961e+00
1.71094e+02,-5.09607e+00,8.50366e-01
1.71875e+02,-5.11858e+00,7.60877e-01
1.72656e+02,-5.51631e+00,6.30569e-01
1.73438e+02,-5.79702e+00,5.35300e-01
1.74219e+02,-6.26357e+00,5.25902e-01
1.75000e+02,-6.83496e+00,8.74379e-01
1.75781e+02,-7.59062e+00,1.42299e+00
1.76562e+02,-6.69683e+00,1.94020e+00
1.77344e+02,-6.57461e+00,1.87570e+00
1.78125e+02,-6.55350e+00,1.66423e+00
1.78906e+02,-7.25611e+00,1.46400e+00
1.79688e+02,-7.58940e+00,1.30103e+00
1.80469e+02,-8.12788e+00,1.19424e+00
1.81250e+02,-8.80574e+00,1.27162e+00
1.82031e+02,-9.63723e+00,1.42274e+00
1.82812e+02,-1.03991e+01,1.53019e+00
1.83594e+02,-1.14391e+01,1.62377e+00
1.84375e+02,-1.23609e+01,1.81103e+00
1.85156e+02,-1.37407e+01,2.76231e+00
1.85938e+02,-1.54257e+01,2.78273e+00
1.86719e+02,-1.77622e+01,4.21871e+00
1.87500e+02,-2.02455e+01,5.70948e+00
1.88281e+02,-2.26883e+01,8.38113e+00
1.89062e+02,-2.49011e+01,1.13739e+01
1.89844e+02,-2.87481e+01,1.57785e+01
1.90625e+02,-3.43516e+01,2.36227e+01
1.91406e+02,-4.02050e+01,3.95956e+01
1.92188e+02,-2.80954e+01,6.86513e+01
1.92969e+02,1.56691e+01,8.02486e+01
1.93750e+02,4.10850e+01,4.56826e+01
1.94531e+02,3.44241e+01,2.43529e+01
1.95312e+02,2.60972e+01,1.62208e+01
1.96094e+02,2.21302e+01,1.56477e+01
1.96875e+02,2.31015e+01,1.35280e+01
1.97656e+02,2.15288e+01,9.78945e+00
1.98438e+02,1.97979e+01,6.70066e+00
1.99219e+02,1.75131e+01,5.37800e+00
2.00000e+02,1.62108e+01,4.21480e+00
2.00781e+02,1.45951e+01,3.33607e+00
2.01562e+02,1.36514e+01,3.01329e+00
2.02344e+02,1.24992e+01,2.42836e+00
2.03125e+02,1.17414e+01,2.06530e+00
2.03906e+02,1.09356e+01,1.94386e+00
2.04688e+02,1.03552e+01,1.46982e+00
2.05469e+02,9.80603e+00,1.27938e+00
2.06250e+02,9.38074e+00,1.26638e+00
2.07031e+02,8.99638e+00,9.34649e-01
2.07812e+02,8.38512e+00,8.87314e-01
2.08594e+02,8.17168e+00,8.90106e-01
2.09375e+02,7.76417e+00,6.16359e-01
2.10156e+02,7.47100e+00,6.75060e-01
2.10938e+02,7.10219e+00,5.14717e-01
2.11719e+02,6.88790e+00,5.12765e-01
2.12500e+02,6.66235e+00,4.99432e-01
2.13281e+02,6.41457e+00,4.41368e-01
2.14062e+02,6.20808e+00,4.31624e-01
2.14844e+02,6.04863e+00,3.13380e-01
2.15625e+02,5.82494e+00,2.51510e-01
2.16406e+02,5.70380e+00,2.90562e-01
2.17188e+02,5.48597e+00,2.31796e-01
2.17969e+02,5.40886e+00,1.94560e-01
